transaction_id,customer_id,product_id,transaction_date,amount,status
485,C0688,P0442,2026-09-05,1700.18,COMPLETED
486,C0661,P0017,2026-09-04,2467.24,CANCELLED
487,C0308,P0176,2026-09-01,2694.86,COMPLETED
488,C0469,P0044,2026-09-03,1150.12,REFUNDED
489,C0324,P0496,2026-09-02,667.82,COMPLETED
490,C0952,P0075,2026-09-05,1127.98,CANCELLED
491,C0770,P0305,2026-09-04,461.57,CANCELLED
492,C0959,P0479,2026-09-05,3948.2,CANCELLED
493,C0075,P0421,2026-09-04,3457.49,CANCELLED
494,C0010,P0079,2026-09-03,1236.25,CANCELLED
495,C0470,P0429,2026-09-02,3239.33,REFUNDED
496,C0637,P0254,2026-09-03,4596.3,REFUNDED
497,C0577,P0386,2026-09-04,4903.0,REFUNDED
498,C0103,P0212,2026-09-04,2164.26,REFUNDED
499,C0076,P0395,2026-09-05,235.3,REFUNDED
500,C0551,P0197,2026-09-05,2398.45,COMPLETED
501,C0219,P0122,2026-09-01,2697.99,REFUNDED
502,C0519,P0339,2026-09-01,916.66,CANCELLED
503,C0272,P0226,2026-09-04,4572.36,CANCELLED
504,C0136,P0372,2026-09-01,388.17,REFUNDED
505,C0956,P0327,2026-09-04,3982.3,COMPLETED
506,C0358,P0086,2026-09-02,2425.6,CANCELLED
507,C0903,P0108,2026-09-01,2402.33,COMPLETED
508,C0071,P0296,2026-09-02,97.73,COMPLETED
509,C0901,P0376,2026-09-05,4144.69,CANCELLED
510,C0251,P0432,2026-09-01,2202.23,CANCELLED
511,C0379,P0177,2026-09-02,1614.05,REFUNDED
512,C0292,P0028,2026-09-02,359.84,REFUNDED
513,C0162,P0329,2026-09-04,948.62,COMPLETED
514,C0449,P0136,2026-09-01,2253.59,CANCELLED
515,C0854,P0387,2026-09-01,1563.36,REFUNDED
516,C0557,P0420,2026-09-04,1667.24,CANCELLED
517,C0721,P0060,2026-09-04,3321.42,REFUNDED
518,C0310,P0027,2026-09-02,4636.58,CANCELLED
519,C0627,P0086,2026-09-05,3658.25,CANCELLED
520,C0827,P0238,2026-09-04,2439.02,REFUNDED
521,C0670,P0205,2026-09-02,4038.6,CANCELLED
522,C0542,P0244,2026-09-05,2583.7,COMPLETED
523,C0009,P0155,2026-09-04,552.56,REFUNDED
524,C0684,P0244,2026-09-04,2844.4,CANCELLED
525,C0837,P0383,2026-09-01,581.53,CANCELLED
526,C0568,P0486,2026-09-03,2153.04,CANCELLED
527,C0307,P0386,2026-09-01,2417.91,REFUNDED
528,C0955,P0473,2026-09-04,1498.06,COMPLETED
529,C0680,P0273,2026-09-03,4353.31,CANCELLED
530,C0107,P0120,2026-09-03,2507.99,CANCELLED
531,C0962,P0195,2026-09-05,3689.34,REFUNDED
532,C0900,P0350,2026-09-03,2241.33,REFUNDED
533,C0138,P0362,2026-09-05,1925.55,CANCELLED
534,C0271,P0200,2026-09-03,854.8,REFUNDED
535,C0119,P0243,2026-09-05,4054.91,REFUNDED
536,C0912,P0135,2026-09-02,2964.81,CANCELLED
537,C0110,P0075,2026-09-02,373.26,CANCELLED
538,C0761,P0272,2026-09-03,1586.44,REFUNDED
539,C0567,P0446,2026-09-05,1089.01,COMPLETED
540,C0160,P0223,2026-09-02,2010.47,COMPLETED
541,C0279,P0007,2026-09-05,2958.92,COMPLETED
542,C0289,P0148,2026-09-03,2899.18,REFUNDED
543,C0620,P0475,2026-09-05,4448.86,COMPLETED
544,C0216,P0409,2026-09-05,3164.07,REFUNDED
545,C0735,P0230,2026-09-03,2178.56,COMPLETED
546,C0352,P0196,2026-09-04,4859.76,REFUNDED
547,C0209,P0348,2026-09-04,1740.2,COMPLETED
548,C0704,P0162,2026-09-02,3067.48,CANCELLED
549,C0650,P0493,2026-09-03,2896.82,REFUNDED
550,C0874,P0272,2026-09-02,3961.97,REFUNDED
551,C0271,P0350,2026-09-02,3462.99,CANCELLED
552,C0518,P0490,2026-09-05,605.22,CANCELLED
553,C0501,P0022,2026-09-04,2684.72,REFUNDED
554,C0258,P0050,2026-09-01,2792.81,CANCELLED
555,C0928,P0470,2026-09-03,2424.47,REFUNDED
556,C0930,P0273,2026-09-04,2908.33,CANCELLED
557,C0867,P0327,2026-09-02,2679.89,COMPLETED
558,C0053,P0182,2026-09-02,1208.07,COMPLETED
559,C0095,P0490,2026-09-04,4659.06,REFUNDED
560,C0650,P0433,2026-09-01,3558.91,CANCELLED
561,C0434,P0222,2026-09-01,860.44,COMPLETED
562,C0850,P0313,2026-09-03,3536.15,COMPLETED
563,C0284,P0471,2026-09-02,2724.5,REFUNDED
564,C0046,P0334,2026-09-02,2077.51,REFUNDED
565,C0004,P0440,2026-09-01,2634.23,CANCELLED
566,C0342,P0140,2026-09-05,4527.78,CANCELLED
567,C0790,P0172,2026-09-04,892.5,REFUNDED
568,C0134,P0139,2026-09-03,1509.3,REFUNDED
569,C0653,P0137,2026-09-01,1420.83,REFUNDED
570,C0269,P0411,2026-09-01,4692.52,CANCELLED
571,C0166,P0051,2026-09-05,3893.57,COMPLETED
572,C0760,P0131,2026-09-04,1522.83,CANCELLED
573,C0453,P0336,2026-09-05,3767.86,CANCELLED
574,C0565,P0300,2026-09-02,4509.67,COMPLETED
575,C0723,P0201,2026-09-01,3366.46,CANCELLED
576,C0438,P0237,2026-09-03,3634.78,CANCELLED
577,C0575,P0396,2026-09-05,2935.05,COMPLETED
578,C0010,P0346,2026-09-02,2218.3,REFUNDED
579,C0115,P0384,2026-09-03,2827.15,REFUNDED
580,C0078,P0124,2026-09-01,4390.37,REFUNDED
581,C0968,P0376,2026-09-02,4128.23,CANCELLED
582,C0905,P0345,2026-09-03,4454.67,COMPLETED
583,C0708,P0302,2026-09-03,1676.54,COMPLETED
584,C0926,P0395,2026-09-04,3564.39,COMPLETED
585,C0153,P0100,2026-09-05,1775.22,COMPLETED
586,C0559,P0267,2026-09-03,2623.5,REFUNDED
587,C0037,P0173,2026-09-03,4729.97,COMPLETED
588,C0855,P0347,2026-09-05,3722.39,COMPLETED
589,C0379,P0354,2026-09-04,4220.81,COMPLETED
590,C0597,P0093,2026-09-03,304.14,REFUNDED
591,C0566,P0161,2026-09-05,760.12,REFUNDED
592,C0152,P0281,2026-09-05,2233.48,COMPLETED
593,C0441,P0006,2026-09-02,2939.84,REFUNDED
594,C0131,P0345,2026-09-01,3669.08,COMPLETED
595,C0043,P0005,2026-09-05,3065.55,COMPLETED
596,C0316,P0426,2026-09-02,4491.11,REFUNDED
597,C0374,P0035,2026-09-01,4236.36,REFUNDED
598,C0921,P0007,2026-09-02,4201.03,CANCELLED
599,C0956,P0211,2026-09-03,4109.01,COMPLETED
600,C0816,P0051,2026-09-02,1531.24,CANCELLED
601,C0996,P0269,2026-09-03,2725.22,COMPLETED
602,C0882,P0054,2026-09-05,3214.52,REFUNDED
603,C0041,P0351,2026-09-01,4541.15,COMPLETED
604,C0921,P0229,2026-09-02,2286.67,COMPLETED
605,C0367,P0180,2026-09-05,455.65,CANCELLED
606,C0216,P0113,2026-09-05,121.22,CANCELLED
607,C0699,P0372,2026-09-04,1674.42,REFUNDED
608,C0256,P0146,2026-09-03,2923.97,REFUNDED
609,C0683,P0129,2026-09-05,1531.28,COMPLETED
610,C0106,P0099,2026-09-05,4829.16,CANCELLED
611,C0363,P0018,2026-09-05,4630.93,REFUNDED
612,C0799,P0013,2026-09-03,4063.88,COMPLETED
613,C0574,P0318,2026-09-05,3960.04,COMPLETED
614,C0906,P0048,2026-09-04,3984.28,REFUNDED
615,C0896,P0030,2026-09-02,1070.25,REFUNDED
616,C0417,P0481,2026-09-02,2506.88,COMPLETED
617,C0998,P0305,2026-09-01,4375.55,COMPLETED
618,C0636,P0337,2026-09-02,2639.21,CANCELLED
619,C0768,P0458,2026-09-02,1986.53,COMPLETED
620,C0159,P0428,2026-09-01,2640.68,COMPLETED
621,C0948,P0112,2026-09-05,460.85,CANCELLED
622,C0953,P0487,2026-09-02,3644.29,CANCELLED
623,C0243,P0307,2026-09-02,3209.07,COMPLETED
624,C0886,P0327,2026-09-02,1089.1,CANCELLED
625,C0167,P0063,2026-09-04,2538.75,CANCELLED
626,C1000,P0363,2026-09-01,3772.33,CANCELLED
627,C0820,P0491,2026-09-03,4252.16,COMPLETED
628,C0831,P0062,2026-09-01,614.68,COMPLETED
629,C0182,P0045,2026-09-01,455.48,REFUNDED
630,C0903,P0439,2026-09-02,1266.52,REFUNDED
631,C0423,P0310,2026-09-05,4931.05,CANCELLED
632,C0026,P0067,2026-09-04,2483.84,CANCELLED
633,C0184,P0193,2026-09-04,2716.91,COMPLETED
634,C0755,P0337,2026-09-04,1411.76,REFUNDED
635,C0947,P0392,2026-09-03,4586.36,CANCELLED
636,C0341,P0461,2026-09-03,2903.37,COMPLETED
637,C0802,P0332,2026-09-05,4443.16,CANCELLED
638,C0954,P0290,2026-09-01,162.19,CANCELLED
639,C0422,P0412,2026-09-02,3984.89,CANCELLED
640,C0822,P0496,2026-09-05,3300.62,REFUNDED
641,C0686,P0095,2026-09-04,4339.01,CANCELLED
642,C0885,P0459,2026-09-04,4226.36,REFUNDED
643,C0753,P0057,2026-09-04,2885.65,REFUNDED
644,C0831,P0357,2026-09-04,4237.32,CANCELLED
645,C0255,P0095,2026-09-03,4175.3,CANCELLED
646,C0274,P0130,2026-09-03,2254.21,REFUNDED
647,C0164,P0151,2026-09-05,2906.61,REFUNDED
648,C0807,P0240,2026-09-03,1883.51,REFUNDED
649,C0719,P0339,2026-09-05,781.64,CANCELLED
650,C0111,P0480,2026-09-01,4314.14,CANCELLED
651,C0392,P0039,2026-09-05,4626.83,CANCELLED
652,C0894,P0328,2026-09-02,2946.75,CANCELLED
653,C0040,P0233,2026-09-02,1144.01,REFUNDED
654,C0880,P0473,2026-09-03,3957.13,CANCELLED
655,C0482,P0142,2026-09-02,492.68,REFUNDED
656,C0228,P0394,2026-09-04,4153.84,REFUNDED
657,C0205,P0219,2026-09-05,1599.75,CANCELLED
658,C0837,P0355,2026-09-04,2547.73,CANCELLED
659,C0941,P0463,2026-09-04,3766.75,COMPLETED
660,C0472,P0342,2026-09-03,3784.99,CANCELLED
661,C0359,P0395,2026-09-01,2350.16,CANCELLED
662,C0313,P0395,2026-09-05,3757.56,REFUNDED
663,C0841,P0166,2026-09-04,3855.57,COMPLETED
664,C0815,P0132,2026-09-03,3361.23,REFUNDED
665,C0893,P0083,2026-09-02,1016.04,REFUNDED
666,C0234,P0400,2026-09-01,3383.01,CANCELLED
667,C0229,P0038,2026-09-03,148.88,COMPLETED
668,C0025,P0142,2026-09-04,3734.85,REFUNDED
669,C0676,P0398,2026-09-03,653.21,REFUNDED
670,C0198,P0032,2026-09-04,1243.6,REFUNDED
671,C0409,P0196,2026-09-02,2943.24,COMPLETED
672,C0337,P0199,2026-09-05,101.65,CANCELLED
673,C0286,P0171,2026-09-05,4794.7,COMPLETED
674,C0886,P0031,2026-09-02,2686.56,CANCELLED
675,C0072,P0133,2026-09-04,4271.51,REFUNDED
676,C0991,P0490,2026-09-03,4924.56,CANCELLED
677,C0792,P0417,2026-09-02,1571.5,CANCELLED
678,C0286,P0136,2026-09-01,3249.28,COMPLETED
679,C0360,P0092,2026-09-02,1609.99,REFUNDED
680,C0657,P0226,2026-09-04,650.25,COMPLETED
681,C0522,P0036,2026-09-03,3631.36,REFUNDED
682,C0410,P0252,2026-09-05,259.2,CANCELLED
683,C0696,P0476,2026-09-02,342.4,COMPLETED
684,C0864,P0103,2026-09-01,2679.04,REFUNDED
685,C0550,P0313,2026-09-05,4140.44,CANCELLED
686,C0340,P0202,2026-09-03,3998.13,COMPLETED
687,C0962,P0092,2026-09-03,4285.15,REFUNDED
688,C0029,P0331,2026-09-01,3600.04,REFUNDED
689,C0119,P0252,2026-09-03,261.45,CANCELLED
690,C0899,P0056,2026-09-03,1672.31,COMPLETED
691,C0994,P0074,2026-09-05,4402.63,COMPLETED
692,C0268,P0277,2026-09-01,1531.72,CANCELLED
693,C0183,P0394,2026-09-05,3587.44,REFUNDED
694,C0595,P0221,2026-09-03,1072.59,REFUNDED
695,C0986,P0112,2026-09-01,394.91,REFUNDED
696,C0272,P0315,2026-09-03,1749.09,REFUNDED
697,C0040,P0330,2026-09-04,3500.94,COMPLETED
698,C0112,P0055,2026-09-04,3945.74,COMPLETED
699,C0611,P0468,2026-09-01,2506.14,CANCELLED
700,C0445,P0227,2026-09-03,1926.62,REFUNDED
701,C0354,P0367,2026-09-03,2040.18,CANCELLED
702,C0747,P0133,2026-09-01,4579.31,COMPLETED
703,C0806,P0053,2026-09-05,440.39,COMPLETED
704,C0322,P0018,2026-09-01,3466.53,REFUNDED
705,C0447,P0038,2026-09-04,2572.8,REFUNDED
706,C0621,P0037,2026-09-05,3017.94,REFUNDED
707,C0524,P0293,2026-09-04,2863.33,COMPLETED
708,C0119,P0373,2026-09-04,1084.48,COMPLETED
709,C0395,P0129,2026-09-02,1247.87,CANCELLED
710,C0922,P0398,2026-09-04,3112.48,CANCELLED
711,C0591,P0229,2026-09-05,3536.36,CANCELLED
712,C0195,P0010,2026-09-01,3151.83,CANCELLED
713,C0261,P0460,2026-09-01,2745.54,REFUNDED
714,C0046,P0255,2026-09-03,4878.37,CANCELLED
715,C0726,P0077,2026-09-01,4884.03,CANCELLED
716,C0447,P0335,2026-09-05,4215.69,COMPLETED
717,C0002,P0328,2026-09-02,2179.5,COMPLETED
718,C0533,P0001,2026-09-02,1865.25,COMPLETED
719,C0948,P0478,2026-09-02,4780.35,COMPLETED
720,C0826,P0020,2026-09-01,2279.3,REFUNDED
721,C0552,P0341,2026-09-04,1269.24,COMPLETED
722,C0704,P0200,2026-09-01,3270.77,CANCELLED
723,C0737,P0137,2026-09-01,4310.83,REFUNDED
724,C0963,P0078,2026-09-04,4111.04,CANCELLED
725,C0760,P0359,2026-09-01,1235.07,REFUNDED
726,C0755,P0169,2026-09-03,2462.35,CANCELLED
727,C0687,P0464,2026-09-01,970.39,CANCELLED
728,C0202,P0201,2026-09-05,1766.25,COMPLETED
729,C0373,P0295,2026-09-03,4392.24,COMPLETED
730,C0442,P0002,2026-09-02,551.25,REFUNDED
731,C0072,P0264,2026-09-05,1486.38,REFUNDED
732,C0972,P0363,2026-09-01,1994.79,REFUNDED
733,C0681,P0482,2026-09-03,3410.27,COMPLETED
734,C0943,P0395,2026-09-03,260.81,CANCELLED
735,C0339,P0252,2026-09-02,713.42,COMPLETED
736,C0639,P0245,2026-09-05,2564.89,COMPLETED
737,C0322,P0224,2026-09-03,1237.92,REFUNDED
738,C0680,P0207,2026-09-05,2456.49,CANCELLED
739,C0869,P0433,2026-09-01,2311.83,REFUNDED
740,C0128,P0373,2026-09-04,4283.54,COMPLETED
741,C0738,P0400,2026-09-04,2746.28,COMPLETED
742,C0922,P0416,2026-09-01,2138.03,REFUNDED
743,C0308,P0403,2026-09-01,3840.26,COMPLETED
744,C0520,P0036,2026-09-02,1922.14,COMPLETED
745,C0317,P0277,2026-09-05,73.2,REFUNDED
746,C0683,P0116,2026-09-02,4574.86,CANCELLED
747,C0419,P0002,2026-09-03,1510.18,CANCELLED
748,C0335,P0197,2026-09-01,2630.14,COMPLETED
749,C0413,P0489,2026-09-02,1919.67,REFUNDED
750,C0714,P0353,2026-09-04,1311.69,REFUNDED
751,C0303,P0419,2026-09-01,390.01,COMPLETED
752,C0568,P0400,2026-09-03,3538.74,REFUNDED
753,C0131,P0247,2026-09-05,2090.43,COMPLETED
754,C0197,P0063,2026-09-02,223.06,CANCELLED
755,C0431,P0291,2026-09-05,568.97,COMPLETED
756,C0681,P0275,2026-09-04,4995.92,CANCELLED
757,C0963,P0479,2026-09-02,2336.04,REFUNDED
758,C0389,P0184,2026-09-01,4746.51,COMPLETED
759,C0694,P0171,2026-09-03,3191.3,REFUNDED
760,C0767,P0350,2026-09-03,1063.45,CANCELLED
761,C0925,P0156,2026-09-05,2700.3,COMPLETED
762,C0179,P0206,2026-09-03,4099.77,COMPLETED
763,C0631,P0029,2026-09-01,4599.28,REFUNDED
764,C0583,P0324,2026-09-03,2077.49,COMPLETED
765,C0309,P0491,2026-09-04,1364.72,REFUNDED
766,C0416,P0332,2026-09-05,4877.8,COMPLETED
767,C0562,P0047,2026-09-01,4818.51,CANCELLED
768,C0854,P0188,2026-09-05,235.49,REFUNDED
769,C0001,P0274,2026-09-04,3362.93,REFUNDED
770,C0312,P0437,2026-09-01,2756.97,COMPLETED
771,C0294,P0492,2026-09-01,720.08,CANCELLED
772,C0216,P0175,2026-09-01,4901.64,CANCELLED
773,C0441,P0042,2026-09-02,90.95,REFUNDED
774,C0805,P0431,2026-09-01,756.41,CANCELLED
775,C0594,P0236,2026-09-02,2127.51,REFUNDED
776,C0622,P0390,2026-09-03,2139.99,REFUNDED
777,C0671,P0393,2026-09-05,4671.45,COMPLETED
778,C0330,P0149,2026-09-01,2570.1,REFUNDED
779,C0477,P0332,2026-09-02,557.12,COMPLETED
780,C0453,P0104,2026-09-01,3187.11,CANCELLED
781,C0453,P0091,2026-09-02,3398.34,CANCELLED
782,C0692,P0284,2026-09-03,2293.77,REFUNDED
783,C0219,P0021,2026-09-04,2667.9,CANCELLED
784,C0524,P0496,2026-09-01,2916.11,COMPLETED
785,C0485,P0197,2026-09-02,2980.29,COMPLETED
786,C0813,P0339,2026-09-03,3981.52,REFUNDED
787,C0923,P0098,2026-09-02,4636.5,COMPLETED
788,C0983,P0154,2026-09-02,2897.96,COMPLETED
789,C0816,P0357,2026-09-03,2896.91,CANCELLED
790,C0754,P0200,2026-09-01,272.27,CANCELLED
791,C0174,P0459,2026-09-04,2501.72,CANCELLED
792,C0675,P0055,2026-09-03,1337.63,COMPLETED
793,C0087,P0323,2026-09-02,3793.05,COMPLETED
794,C0291,P0353,2026-09-03,4591.34,REFUNDED
795,C0528,P0184,2026-09-02,4308.32,REFUNDED
796,C0680,P0250,2026-09-05,3152.15,COMPLETED
797,C0649,P0044,2026-09-03,3475.67,COMPLETED
798,C0635,P0454,2026-09-04,67.79,COMPLETED
799,C0344,P0324,2026-09-02,909.82,CANCELLED
800,C0096,P0225,2026-09-02,2553.0,REFUNDED
801,C0839,P0377,2026-09-03,3829.48,REFUNDED
802,C0975,P0098,2026-09-02,1427.19,COMPLETED
803,C0770,P0072,2026-09-02,3087.65,CANCELLED
804,C0241,P0019,2026-09-03,2299.01,REFUNDED
805,C0689,P0099,2026-09-03,1384.63,REFUNDED
806,C0318,P0013,2026-09-04,1633.51,CANCELLED
807,C0231,P0369,2026-09-03,4806.54,CANCELLED
808,C0826,P0304,2026-09-01,603.83,COMPLETED
809,C0204,P0123,2026-09-04,3549.21,COMPLETED
810,C0151,P0251,2026-09-03,4164.23,COMPLETED
811,C0026,P0200,2026-09-05,3846.25,REFUNDED
812,C0048,P0033,2026-09-03,2711.31,REFUNDED
813,C0251,P0406,2026-09-03,4469.15,REFUNDED
814,C0487,P0277,2026-09-05,722.13,CANCELLED
815,C0626,P0330,2026-09-04,2480.25,REFUNDED
816,C0871,P0158,2026-09-02,2294.89,COMPLETED
817,C0787,P0256,2026-09-01,4446.92,CANCELLED
818,C0075,P0274,2026-09-05,155.3,CANCELLED
819,C0467,P0495,2026-09-04,4840.78,REFUNDED
820,C0425,P0428,2026-09-02,4039.92,CANCELLED
821,C0908,P0416,2026-09-05,4801.28,COMPLETED
822,C0645,P0231,2026-09-05,4926.34,COMPLETED
823,C0590,P0495,2026-09-02,3954.74,CANCELLED
824,C0200,P0009,2026-09-04,3799.92,COMPLETED
825,C0736,P0019,2026-09-03,4203.76,CANCELLED
826,C0714,P0174,2026-09-03,4112.77,COMPLETED
827,C0394,P0029,2026-09-02,3889.52,COMPLETED
828,C0507,P0173,2026-09-03,3840.05,COMPLETED
829,C0410,P0404,2026-09-05,223.82,COMPLETED
830,C0250,P0370,2026-09-05,1560.08,COMPLETED
831,C0152,P0022,2026-09-03,1080.91,COMPLETED
832,C0672,P0208,2026-09-01,2544.19,REFUNDED
833,C0705,P0061,2026-09-05,2637.45,COMPLETED
834,C0006,P0109,2026-09-02,371.78,REFUNDED
835,C0915,P0414,2026-09-03,2492.42,REFUNDED
836,C0769,P0335,2026-09-02,2764.46,COMPLETED
837,C0882,P0342,2026-09-04,2243.78,REFUNDED
838,C0789,P0268,2026-09-03,3749.69,COMPLETED
839,C0907,P0235,2026-09-01,4810.91,COMPLETED
840,C0110,P0482,2026-09-01,1151.1,COMPLETED
841,C0798,P0348,2026-09-05,1208.48,COMPLETED
842,C0436,P0446,2026-09-02,2053.28,CANCELLED
843,C0225,P0448,2026-09-04,3816.86,REFUNDED
844,C0181,P0275,2026-09-02,2275.06,CANCELLED
845,C0824,P0077,2026-09-04,4155.53,REFUNDED
846,C0981,P0380,2026-09-05,516.75,COMPLETED
847,C0713,P0297,2026-09-03,3601.43,COMPLETED
848,C0531,P0120,2026-09-03,3044.96,REFUNDED
849,C0476,P0474,2026-09-05,3132.31,REFUNDED
850,C0052,P0037,2026-09-04,607.95,REFUNDED
851,C0571,P0019,2026-09-05,4759.99,COMPLETED
852,C0256,P0377,2026-09-01,1005.36,REFUNDED
853,C0940,P0073,2026-09-03,4138.23,REFUNDED
854,C0869,P0251,2026-09-01,4373.07,REFUNDED
855,C0125,P0335,2026-09-03,4848.16,REFUNDED
856,C0468,P0010,2026-09-01,972.13,REFUNDED
857,C0137,P0242,2026-09-02,682.2,COMPLETED
858,C0821,P0465,2026-09-04,709.54,REFUNDED
859,C0476,P0471,2026-09-04,1359.31,CANCELLED
860,C0684,P0317,2026-09-03,875.95,REFUNDED
861,C0544,P0024,2026-09-03,245.62,CANCELLED
862,C0573,P0125,2026-09-01,1346.73,CANCELLED
863,C0610,P0360,2026-09-02,3293.28,CANCELLED
864,C0325,P0333,2026-09-03,893.41,COMPLETED
865,C0973,P0067,2026-09-03,4355.96,COMPLETED
866,C0774,P0008,2026-09-02,4477.47,COMPLETED
867,C0913,P0089,2026-09-04,3075.5,REFUNDED
868,C0454,P0324,2026-09-05,3634.6,COMPLETED
869,C0628,P0026,2026-09-02,1812.69,REFUNDED
870,C0835,P0464,2026-09-01,2336.04,REFUNDED
871,C0737,P0158,2026-09-04,86.25,REFUNDED
872,C0914,P0421,2026-09-05,3801.91,COMPLETED
873,C0517,P0407,2026-09-04,378.11,REFUNDED
874,C0437,P0050,2026-09-05,330.16,COMPLETED
875,C0851,P0234,2026-09-05,3466.2,COMPLETED
876,C0929,P0313,2026-09-04,3462.86,REFUNDED
877,C0562,P0088,2026-09-04,4202.39,COMPLETED
878,C0457,P0428,2026-09-04,1396.95,COMPLETED
879,C0919,P0303,2026-09-02,2846.88,CANCELLED
880,C0163,P0033,2026-09-03,839.83,CANCELLED
881,C0762,P0419,2026-09-03,1887.6,REFUNDED
882,C0883,P0419,2026-09-05,3914.88,REFUNDED
883,C0487,P0055,2026-09-03,4208.93,REFUNDED
884,C0461,P0059,2026-09-04,3234.07,COMPLETED
885,C0266,P0255,2026-09-04,344.51,COMPLETED
886,C0770,P0305,2026-09-03,2439.47,CANCELLED
887,C0254,P0410,2026-09-01,3099.82,COMPLETED
888,C0861,P0316,2026-09-02,539.01,COMPLETED
889,C0653,P0113,2026-09-05,3189.74,CANCELLED
890,C0284,P0033,2026-09-01,764.99,REFUNDED
891,C0785,P0412,2026-09-04,3765.73,CANCELLED
892,C0797,P0104,2026-09-04,2742.73,CANCELLED
893,C0534,P0219,2026-09-03,2354.8,COMPLETED
894,C0497,P0173,2026-09-05,2957.54,CANCELLED
895,C0642,P0416,2026-09-04,3690.12,REFUNDED
896,C0245,P0428,2026-09-05,2399.61,REFUNDED
897,C0282,P0378,2026-09-01,3734.82,COMPLETED
898,C0451,P0348,2026-09-02,4915.67,CANCELLED
899,C0080,P0206,2026-09-05,4334.47,COMPLETED
900,C0731,P0167,2026-09-02,2892.96,COMPLETED
901,C0293,P0062,2026-09-03,1063.2,REFUNDED
902,C0241,P0500,2026-09-05,928.41,COMPLETED
903,C0279,P0351,2026-09-05,436.74,REFUNDED
904,C0344,P0295,2026-09-02,2505.24,REFUNDED
905,C0328,P0280,2026-09-05,1527.81,REFUNDED
906,C0915,P0071,2026-09-02,763.56,COMPLETED
907,C0554,P0165,2026-09-02,1483.58,REFUNDED
908,C0083,P0429,2026-09-03,1361.82,COMPLETED
909,C0142,P0494,2026-09-01,4455.87,REFUNDED
910,C0155,P0407,2026-09-01,3246.15,CANCELLED
911,C0237,P0110,2026-09-03,1109.23,CANCELLED
912,C0393,P0392,2026-09-02,2125.12,COMPLETED
913,C0711,P0024,2026-09-03,584.02,CANCELLED
914,C0157,P0304,2026-09-04,4150.76,COMPLETED
915,C0724,P0089,2026-09-04,305.51,COMPLETED
916,C0220,P0172,2026-09-02,1002.47,COMPLETED
917,C0066,P0033,2026-09-04,1943.73,REFUNDED
918,C0425,P0062,2026-09-01,2186.52,COMPLETED
919,C0418,P0141,2026-09-02,3453.33,COMPLETED
920,C0339,P0073,2026-09-02,1114.81,COMPLETED
921,C0556,P0388,2026-09-02,2400.71,COMPLETED
922,C0478,P0213,2026-09-03,789.08,CANCELLED
923,C0426,P0087,2026-09-03,2026.81,CANCELLED
924,C0064,P0357,2026-09-01,3487.57,REFUNDED
925,C0212,P0190,2026-09-02,890.68,CANCELLED
926,C0853,P0284,2026-09-02,4674.54,CANCELLED
927,C0431,P0085,2026-09-02,799.66,COMPLETED
928,C0399,P0225,2026-09-04,223.98,CANCELLED
929,C0927,P0125,2026-09-01,2993.06,COMPLETED
930,C0789,P0474,2026-09-02,3908.19,CANCELLED
931,C0599,P0298,2026-09-02,1220.41,REFUNDED
932,C0969,P0021,2026-09-05,4471.65,CANCELLED
933,C0713,P0069,2026-09-03,2099.82,CANCELLED
934,C0021,P0052,2026-09-01,720.93,CANCELLED
935,C0878,P0406,2026-09-04,2877.64,COMPLETED
936,C0902,P0434,2026-09-02,1023.14,REFUNDED
937,C0784,P0324,2026-09-03,4794.26,CANCELLED
938,C0590,P0314,2026-09-01,2937.79,CANCELLED
939,C0390,P0193,2026-09-04,99.38,CANCELLED
940,C0489,P0399,2026-09-05,2350.99,REFUNDED
941,C0007,P0081,2026-09-04,3044.33,COMPLETED
942,C0966,P0009,2026-09-02,198.62,CANCELLED
943,C0361,P0451,2026-09-04,524.11,REFUNDED
944,C0306,P0250,2026-09-04,1254.81,REFUNDED
945,C0772,P0042,2026-09-04,1701.01,CANCELLED
946,C0400,P0004,2026-09-02,3999.81,COMPLETED
947,C0874,P0004,2026-09-01,4830.2,COMPLETED
948,C0914,P0092,2026-09-04,178.68,COMPLETED
949,C0977,P0475,2026-09-02,2333.9,CANCELLED
950,C0856,P0046,2026-09-03,3095.91,REFUNDED
951,C0430,P0362,2026-09-02,492.9,COMPLETED
952,C0552,P0334,2026-09-04,3775.54,COMPLETED
953,C0766,P0304,2026-09-03,221.31,CANCELLED
954,C0753,P0455,2026-09-03,2284.78,COMPLETED
955,C0560,P0146,2026-09-04,843.23,COMPLETED
956,C0820,P0214,2026-09-05,590.33,REFUNDED
957,C0618,P0356,2026-09-04,2725.65,CANCELLED
958,C0920,P0414,2026-09-05,1934.34,REFUNDED
959,C0226,P0406,2026-09-01,254.22,REFUNDED
960,C0500,P0396,2026-09-03,2571.11,REFUNDED
961,C0225,P0244,2026-09-04,4428.77,COMPLETED
962,C0280,P0355,2026-09-05,3292.68,COMPLETED
963,C0447,P0065,2026-09-01,2503.29,REFUNDED
964,C0498,P0106,2026-09-02,968.91,REFUNDED
965,C0030,P0074,2026-09-05,173.51,REFUNDED
966,C0399,P0328,2026-09-02,4126.96,COMPLETED
967,C0345,P0139,2026-09-02,1615.26,CANCELLED
968,C0685,P0268,2026-09-03,4614.14,REFUNDED
969,C0696,P0231,2026-09-03,3878.7,CANCELLED
